timestamp,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-01-03 15:00:00,6807.339604324318,7143.618999999999,7479.898395675679,9.414818894335784,0.7563210863003056
2020-01-03 16:00:00,6826.800771004858,7165.5215,7504.242228995142,9.454182197210407,0.8210292157866713
2020-01-03 17:00:00,6848.426063200856,7184.491500000001,7520.556936799146,9.355301952800547,0.7505590899260653
2020-01-03 18:00:00,6875.484479788403,7202.994499999999,7530.504520211594,9.09371845866592,0.7098035045022657
2020-01-03 19:00:00,6908.908074226392,7221.8375,7534.766925773607,8.66619958628555,0.687042972565786
2020-01-03 20:00:00,6955.090580033674,7240.8765,7526.6624199663265,7.89368303592324,0.6297710888079084
2020-01-03 21:00:00,7025.916022347788,7260.503,7495.089977652211,6.4620034631818575,0.5357372778485147
2020-01-03 22:00:00,7090.23979379709,7277.713000000001,7465.186206202911,5.151981294203567,0.5508526001826684
2020-01-03 23:00:00,7185.2603676575,7297.431500000001,7409.602632342501,3.0742633854802373,0.6974148743759233
2020-01-04 00:00:00,7198.630093858657,7302.3565,7406.082906141342,2.840902279732372,0.5024752616961409
2020-01-04 01:00:00,7211.052892681592,7306.837999999999,7402.623107318405,2.6217936491381506,0.49155401061137793
2020-01-04 02:00:00,7231.58511439394,7313.1945,7394.803885606059,2.2318396045957685,0.5669990339884908
2020-01-04 03:00:00,7257.415770139346,7319.758,7382.100229860654,1.703395928134613,0.576448981864347
2020-01-04 04:00:00,7267.751481987322,7323.372,7378.992518012678,1.5189865546275152,0.5620993856837584
2020-01-04 05:00:00,7267.84033874112,7323.164500000001,7378.488661258882,1.5109359146276407,0.661190875687575
2020-01-04 06:00:00,7268.941546049625,7325.239500000001,7381.537453950376,1.5370952431077731,0.7332278365138003
2020-01-04 07:00:00,7268.90714005201,7325.5405,7382.17385994799,1.546189252465135,0.6641214649552123
2020-01-04 08:00:00,7269.5106964772385,7326.612000000001,7383.713303522763,1.5587369311425925,0.64349935105655
2020-01-04 09:00:00,7268.902767496453,7327.344999999999,7385.787232503546,1.5951816791360751,0.7856239278502427
2020-01-04 10:00:00,7282.536613983783,7330.442499999999,7378.348386016215,1.3070394049531349,0.33517161132711437
2020-01-04 11:00:00,7283.842525182834,7331.2955,7378.748474817166,1.2945317731952355,0.5186974579237296
